DWH_REFERENZPREISE_DE;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
20.02.2025;138.69;134.14;131.8;130.43;133.47;144.75;176.82;205.35;261.78;235.81;210;198.36;186.87;182.98;187.37;200.48;216;245.26;266.37;252.78;186.34;171.2;164.3;147.19
21.02.2025;147.36;140.32;137.89;136.41;137.66;146.49;173.03;201.11;257.02;230.58;206.08;192.51;183.67;173.09;166.15;173.76;187.67;214.54;227.96;215.77;154.54;145.46;138.98;118.96
22.02.2025;115.49;110.26;108.2;107.56;109.56;111.78;116.14;126.33;134.72;132.69;126.55;114.46;104.39;92.69;94.83;111.45;129.63;163.44;177.13;165.34;149.23;129.39;133.36;122.98
23.02.2025;118.4;112.08;111.53;107.55;106.09;108.33;105.47;110.59;116.91;113.24;113.99;114.5;109.47;95.5;92.73;106.13;123.64;152.73;173.19;172.53;155.06;140.25;143.41;127.38
24.02.2025;104.42;94.64;95.14;89.56;91.38;110.81;146.48;182.39;237.89;206.36;179.49;167.4;157.8;152.18;153.6;169.3;186.71;223.07;257.7;249.04;173.68;149.44;143.73;127.32
25.02.2025;137.93;132.66;130.26;130.16;131.13;142.73;173.73;201.67;260.46;236.68;209.83;197.28;185.54;181.17;185.27;195.9;213.7;244.7;269.34;262.22;186.02;170.09;163.18;145.01
26.02.2025;137.93;132.66;130.26;130.16;131.13;142.73;173.73;201.67;260.46;236.68;209.83;197.28;185.54;181.17;185.27;195.9;213.7;244.7;269.34;262.22;186.02;170.09;163.18;145.01
27.02.2025;137.93;132.66;130.26;130.16;131.13;142.73;173.73;201.67;260.46;236.68;209.83;197.28;185.54;181.17;185.27;195.9;213.7;244.7;269.34;262.22;186.02;170.09;163.18;145.01
28.02.2025;130.36;124.31;121.37;121.41;123.47;136.24;164.28;187.61;234.44;210.37;185.04;172.78;163.9;153.9;151.16;161.76;180.17;211.03;232.63;226.24;155.31;144.39;138.64;124.02
01.03.2025;107.07;102.11;101.52;101.77;103.51;106.01;110.36;117.23;121.75;118.82;113.78;104.16;92.45;81.77;84.85;100.67;117.69;151.18;168.83;161.73;141.43;124.43;129.25;119.04
02.03.2025;113.76;108.01;105.4;101.78;102.89;104.52;102.75;108.33;107.81;104.74;102.69;100.67;90.85;78.24;77.9;91.57;110;141.88;163.78;165.21;148.63;135.94;137.14;124.52
03.03.2025;110.03;101.27;100.9;96.05;98.31;114.63;147.12;173.05;211.13;184.72;161.43;151.09;143.26;139.37;140.96;150.98;166.66;196.19;225.8;224.47;164.16;143.45;137.77;122.62
04.03.2025;125;119.76;117.34;117.13;117.48;129.37;157;179.7;219.67;197.54;175.37;164.41;154.69;150.47;155.35;164.51;181.39;207.6;229.17;229.94;169.11;153.3;146.81;130.93
05.03.2025;125;119.76;117.34;117.13;117.48;129.37;157;179.7;219.67;197.54;175.37;164.41;154.69;150.47;155.35;164.51;181.39;207.6;229.17;229.94;169.11;153.3;146.81;130.93
06.03.2025;125;119.76;117.34;117.13;117.48;129.37;157;179.7;219.67;197.54;175.37;164.41;154.69;150.47;155.35;164.51;181.39;207.6;229.17;229.94;169.11;153.3;146.81;130.93
07.03.2025;113.02;106.31;103.71;104.9;107.06;118.57;145.44;166.11;197.5;175.7;151.19;139.66;130.51;123.78;123.99;132.34;146.72;180.58;201.77;202.18;143.67;132.46;127.7;115.24
08.03.2025;100.13;92.61;91.74;91.82;92.16;94.58;98.81;105.44;107.07;101.65;96.49;86.65;77.26;66.01;68.27;81.99;96.12;132.11;155.24;154.35;133.51;115.4;120.07;109.87
09.03.2025;106.91;99.66;97.4;93.88;95.19;96.55;97;101.91;100.74;98.82;94.93;93.02;83.51;68.42;68.39;81.86;98.99;134.09;160.88;167.35;151.04;138.05;139.48;129
10.03.2025;120.81;116.63;115.22;110.45;112.28;126.99;160.07;188.75;235.24;203.2;174.33;163.66;152.99;147.12;144.3;154.77;169.74;199.67;232.23;241.03;173.51;152.69;145.34;130.25
11.03.2025;130.98;125.96;123.75;123.55;123.29;134.1;161.69;183.95;228.18;201.23;176.96;166.1;157.03;151.91;155.8;164.5;183.13;213;239.05;246.78;179.73;160.69;152.99;136.7
12.03.2025;130.98;125.96;123.75;123.55;123.29;134.1;161.69;183.95;228.18;201.23;176.96;166.1;157.03;151.91;155.8;164.5;183.13;213;239.05;246.78;179.73;160.69;152.99;136.7
13.03.2025;130.98;125.96;123.75;123.55;123.29;134.1;161.69;183.95;228.18;201.23;176.96;166.1;157.03;151.91;155.8;164.5;183.13;213;239.05;246.78;179.73;160.69;152.99;136.7
14.03.2025;118.53;112.59;107.81;107.15;110.65;122.86;153.15;171.07;207.14;182.47;156.77;148.13;135.78;129.35;130.73;140.69;158.31;192.68;214.43;218.13;156.31;140.66;134.98;123.5
15.03.2025;109.87;101.4;100.01;97.84;98.68;102.39;106.61;112.95;112.42;106.63;94.27;88.26;74.17;65.48;66.53;83.36;98.66;132.88;159.82;163.71;142.97;123.93;127.76;114.53
16.03.2025;114.36;105.26;102.25;99.02;100.08;100.49;100.96;106.59;104.73;100.32;93.72;89.39;76.66;58.47;56.57;69.35;92;126.64;161.83;177.31;165.35;151.76;150.46;140.51
17.03.2025;131.35;125.68;124.42;119.93;120.51;135.26;172.57;200.3;251.68;213.79;180.68;166.24;150.88;142.81;137.64;150.02;163.37;196.89;236.84;254.7;184.84;163.35;154.21;137.39
18.03.2025;137.26;132.07;129.18;128.47;127.85;139.3;168.78;190.45;237.79;213.04;190.39;178.12;167.33;160.2;162.06;168.42;183.11;211.4;239.13;254.13;186.19;164.95;156.49;139.33
19.03.2025;137.26;132.07;129.18;128.47;127.85;139.3;168.78;190.45;237.79;213.04;190.39;178.12;167.33;160.2;162.06;168.42;183.11;211.4;239.13;254.13;186.19;164.95;156.49;139.33
20.03.2025;137.26;132.07;129.18;128.47;127.85;139.3;168.78;190.45;237.79;213.04;190.39;178.12;167.33;160.2;162.06;168.42;183.11;211.4;239.13;254.13;186.19;164.95;156.49;139.33
21.03.2025;111.48;105.35;100.11;100.13;104.77;119.54;149.95;167.39;205.48;183.82;161.53;152.32;140.36;131.71;131.74;139.86;153.75;186.44;208.43;216.58;158.67;141.11;136.32;124.12
22.03.2025;115.38;106.83;101.97;98.86;98.86;102.78;106.13;114.14;113.74;107.32;92.93;87.72;75.05;64.65;64.22;79.54;97.56;129.69;161.33;173.06;152.91;131.24;132.29;118.14
23.03.2025;116.97;106.33;103.72;100.07;100.53;99.45;99.91;104.95;104.23;98.81;92.79;86.86;74.02;40.99;29.39;46.92;76.49;108.52;148.01;167.56;159.88;143.97;143.54;132.59
24.03.2025;120.99;113.32;112.19;106.82;107;119.79;156.4;181.46;225.73;191.31;163;149.1;133.41;123.7;117.05;127.74;139.16;174.34;212.05;239.37;176.22;155.66;146.81;129.24
25.03.2025;126.25;121.59;118.77;118.8;119.07;130.26;161.4;185.5;238.66;208.84;184.29;171.5;160.05;151.11;150.47;157.41;171.02;201.44;231.56;254.5;181.7;157.94;148.18;128.74
26.03.2025;126.25;121.59;118.77;118.8;119.07;130.26;161.4;185.5;238.66;208.84;184.29;171.5;160.05;151.11;150.47;157.41;171.02;201.44;231.56;254.5;181.7;157.94;148.18;128.74
27.03.2025;126.25;121.59;118.77;118.8;119.07;130.26;161.4;185.5;238.66;208.84;184.29;171.5;160.05;151.11;150.47;157.41;171.02;201.44;231.56;254.5;181.7;157.94;148.18;128.74
28.03.2025;92.55;87.24;82;81.87;87.58;104.04;136.63;157.21;196.91;166.34;143.55;135.17;124.8;119.05;123.22;134.71;153.05;185.19;210.37;225.96;164.54;143.76;136.49;122.93
29.03.2025;112.9;103.59;96.64;92.06;90.52;93.71;96.02;104.95;104.27;98.3;81.42;75.45;63.32;54.53;53.39;64.76;80.58;109.63;146.04;160.95;142.86;121.27;120.49;105.93
30.03.2025;105.19;91.67;;86.44;88.05;85.91;85.5;91.7;91.14;87.91;79.07;73.43;59.89;28.77;16.34;31.5;59.37;94.73;137.89;164.61;161.61;147.83;147.59;136.13
31.03.2025;124.12;117.91;117.3;114.46;116.15;130.29;168.93;193.68;247.7;211.89;178.03;162.95;148.3;136.78;128.5;138.91;149.01;181.54;219.55;251.29;187.18;168.29;157.49;135.09
01.04.2025;100.89;97.68;95.56;94.83;96.54;105.43;132.02;152.75;165.85;140.83;122.83;115.11;106.07;99.65;97.74;102.28;110.35;130.27;151.17;171.67;151.59;130.19;120.94;105.41
02.04.2025;100.89;97.68;95.56;94.83;96.54;105.43;132.02;152.75;165.85;140.83;122.83;115.11;106.07;99.65;97.74;102.28;110.35;130.27;151.17;171.67;151.59;130.19;120.94;105.41
03.04.2025;100.89;97.68;95.56;94.83;96.54;105.43;132.02;152.75;165.85;140.83;122.83;115.11;106.07;99.65;97.74;102.28;110.35;130.27;151.17;171.67;151.59;130.19;120.94;105.41
04.04.2025;84.58;80.14;76.65;75.91;80.41;91.03;117.47;140.28;159.79;126.6;114.15;107.2;99.32;94.13;95.16;101.38;110.58;128.36;150.16;169.2;143.89;124.31;115.66;103.43
05.04.2025;96.78;87.34;81.89;78.38;77.06;79.68;82.8;90.46;93.2;87.16;70.28;63.16;56.42;48.33;46.06;53.29;63.59;83.17;110.28;126.39;118.69;102.92;98.55;88.26
06.04.2025;89.42;77.34;75.41;73.39;73.89;72.13;72.97;76.42;79.65;75.2;67.99;63.3;54.96;27.28;10.34;17.34;40.2;67.42;101.64;126.07;127.82;117.07;114.81;103.21
07.04.2025;91.37;86.63;85.82;82.55;84.18;97.16;130.71;153.05;173.04;144.22;119.97;104.84;89.75;69.75;57.3;64.78;76.63;110.71;141.98;164.85;146.22;130.08;118.08;99.15
08.04.2025;99.44;96.45;94.49;94.32;96.86;105.06;133.28;155.32;171.36;142.41;122;111.94;102.06;92.87;88.27;93.36;100.18;123.12;147.64;172.67;153.67;132.66;121.76;106.02
09.04.2025;99.44;96.45;94.49;94.32;96.86;105.06;133.28;155.32;171.36;142.41;122;111.94;102.06;92.87;88.27;93.36;100.18;123.12;147.64;172.67;153.67;132.66;121.76;106.02
10.04.2025;99.44;96.45;94.49;94.32;96.86;105.06;133.28;155.32;171.36;142.41;122;111.94;102.06;92.87;88.27;93.36;100.18;123.12;147.64;172.67;153.67;132.66;121.76;106.02
11.04.2025;88.69;84.36;81.62;80.63;84.93;96.55;121.51;144.58;168.44;133.27;122.26;114.77;105.62;99.38;98.81;104.06;111.8;126.08;148.67;169.28;144.86;126.59;117.7;104.26
12.04.2025;100.71;91.34;86.29;83.59;82.15;84.52;87.92;95.33;99.01;92.51;74.89;66.45;59.27;51.4;47.58;53.93;64.05;85.26;110.5;128.16;126.36;111.92;105.8;93.88
13.04.2025;94.42;82.36;80.28;78.52;78.68;77.06;75.75;79.15;81.75;76.21;67.63;63.1;56.54;28.16;8.88;15.4;39.44;64.56;100.43;126.19;132.4;122;118.55;106.59
14.04.2025;92.07;87.22;86.92;84;85.18;96.69;128.85;149.15;173.38;147.54;123.93;109.69;95.58;75.97;64.44;69.96;80.42;113.24;146.2;170.25;148.65;133.46;120.31;101.18
15.04.2025;98.16;94.87;92.76;92.23;94.9;103.46;131.22;152.03;172.34;145.08;124.52;114.71;104.6;95.73;91.47;96;101.02;121.91;145.59;171.41;150.84;131.73;119.46;103.74
16.04.2025;98.16;94.87;92.76;92.23;94.9;103.46;131.22;152.03;172.34;145.08;124.52;114.71;104.6;95.73;91.47;96;101.02;121.91;145.59;171.41;150.84;131.73;119.46;103.74
17.04.2025;98.16;94.87;92.76;92.23;94.9;103.46;131.22;152.03;172.34;145.08;124.52;114.71;104.6;95.73;91.47;96;101.02;121.91;145.59;171.41;150.84;131.73;119.46;103.74
18.04.2025;83.8;77.5;77.26;75.04;74.83;76.06;77;79.2;105.39;101.72;95.35;103.74;100.12;92.91;88.46;88.66;90.48;108.81;132.68;146.01;120.37;120.68;117.79;109.17
19.04.2025;121.67;106.36;98.75;92.46;84.34;83.15;80.89;85.43;94.93;98.57;85.09;75.16;76.07;65.04;50.12;42.08;44.7;66.81;79.4;90.08;84.14;78.72;77.75;64.65
20.04.2025;50.75;44.64;46.42;40.37;41.77;48.46;39.47;50.98;60.09;67.25;69.89;77.44;70.4;48.75;40.13;41.7;44.26;71.5;94.49;105.28;122.35;115.71;113.9;105.13
21.04.2025;50.42;44.35;46.12;40.11;41.5;48.15;39.21;50.65;68.79;76.98;80.01;88.65;80.59;55.81;45.94;47.74;50.67;81.85;108.17;120.51;121.56;114.97;113.17;104.45
22.04.2025;93.11;89.81;87.44;86.94;89.7;98.22;125.13;145.11;167.45;139.29;118.97;110.26;100.05;91.29;85.77;90.79;96.2;119.52;143.57;169.64;148.76;130.9;118.64;103.97
23.04.2025;93.11;89.81;87.44;86.94;89.7;98.22;125.13;145.11;167.45;139.29;118.97;110.26;100.05;91.29;85.77;90.79;96.2;119.52;143.57;169.64;148.76;130.9;118.64;103.97
24.04.2025;93.11;89.81;87.44;86.94;89.7;98.22;125.13;145.11;167.45;139.29;118.97;110.26;100.05;91.29;85.77;90.79;96.2;119.52;143.57;169.64;148.76;130.9;118.64;103.97
25.04.2025;95.88;92.34;90.55;90;91.94;101.35;123.49;146.38;176.69;138.72;128.74;121.37;112.77;105.28;104.13;107.57;114.38;127.57;150.86;174.97;148.81;134.01;124.93;112.29
26.04.2025;104.7;94.63;92.18;89.87;89.27;90.1;93.92;99.33;103.92;97.68;83.77;77.4;73.34;64.43;58.66;58.52;65.12;83.7;104.46;122.01;125.31;116.07;107.99;95.64
27.04.2025;88.76;76.64;73.18;71.1;71.84;71.3;69.3;70.98;72.85;72.49;59.95;57.08;50.76;31.68;16.37;15.07;30.56;61.62;94.46;118.35;127.91;122.92;117.87;104.92
28.04.2025;94.25;90.22;88.9;86.47;86.9;99.58;131.84;153.4;186.11;158.08;134.05;122.37;109.63;92.23;81.55;84.5;93.72;124.92;154.57;176.56;153.78;141.59;127.32;107.19
29.04.2025;101.22;96.68;93.52;92.05;94.09;103.1;129.1;148.28;167.7;142.02;121.71;111.71;99.95;89.96;84.24;89.07;96.21;120.09;143.62;167.47;149.9;135.45;124.02;110.63
30.04.2025;101.22;96.68;93.52;92.05;94.09;103.1;129.1;148.28;167.7;142.02;121.71;111.71;99.95;89.96;84.24;89.07;96.21;120.09;143.62;167.47;149.9;135.45;124.02;110.63
01.05.2025;36.99;35.5;33.72;31.08;31.12;31.89;28.5;31.07;37.22;39.49;38.26;39.34;36.99;31.04;30.5;29.18;30.71;50.71;77.55;109.95;76.82;74.53;73.21;55.25
02.05.2025;111.67;107.15;104.63;103.17;104.29;113.75;135.45;156.22;175.7;142.89;130.58;118.72;107.4;96.74;89.81;91.23;96.35;112.85;139;160.94;146.76;134.89;127.06;114.32
03.05.2025;110.2;98.91;97.13;94.2;95.04;96.14;100.98;106.23;109.76;101.98;88.52;81.99;78.02;66.44;59.49;62.42;71.02;93.59;114.06;132.32;136.38;128.92;121;108.43
04.05.2025;98.4;88.22;83.54;79.22;77.94;77.91;74.67;76.05;78.42;75.94;61.32;57.95;51.81;27.84;8.48;8.28;28.64;64.74;100.02;119.96;128.6;123.93;119.04;104.65
05.05.2025;96.18;89.88;88.14;85.37;85.77;98.15;131.94;152.43;173.09;147.65;127.52;116.95;104.62;88.31;78.29;80.59;90.01;119.52;145.23;165.68;155.64;143.23;129.94;112.26
06.05.2025;105.04;99.44;95.82;93.87;95.71;104.54;130.53;148.79;155.61;134.97;117.05;107.74;97.97;88.28;82.89;86.85;92.98;114.13;135.49;156.74;152.45;139.69;127.99;113.67
07.05.2025;105.04;99.44;95.82;93.87;95.71;104.54;130.53;148.79;155.61;134.97;117.05;107.74;97.97;88.28;82.89;86.85;92.98;114.13;135.49;156.74;152.45;139.69;127.99;113.67
08.05.2025;105.04;99.44;95.82;93.87;95.71;104.54;130.53;148.79;155.61;134.97;117.05;107.74;97.97;88.28;82.89;86.85;92.98;114.13;135.49;156.74;152.45;139.69;127.99;113.67
09.05.2025;110.72;103.36;99.79;96.91;97.38;108.66;129.89;145.49;155.68;135.95;121.63;109.12;98.67;87.61;79.46;79.7;86.18;103.47;126.07;141.39;137.23;129.93;124.07;110.07
10.05.2025;99.84;88.91;85.25;82.24;82.81;83.19;86.45;92.3;93.89;84.86;72.7;61.58;57.21;46.45;39.16;41.72;49.63;76.25;102.34;122.66;128.02;123.38;118.07;104.39
11.05.2025;90.24;80.65;75.35;69.06;67.65;66.06;61.13;64.33;64.6;60.32;43.63;41.53;34.7;12.45;-2.61;0.34;18.97;57.76;98.83;119.04;128.48;125.13;120.82;105.38
12.05.2025;98.37;91.76;88.86;87.34;88.06;98.75;127.81;146.7;159.09;139.63;124.31;119.06;111.95;106.9;103.6;103.33;106.26;123.03;141.57;158.35;154.42;143.1;131.6;114.35
13.05.2025;105.02;99.08;95.27;93.34;94.98;104.68;130.38;147.67;152.59;135.6;120.99;114.66;105.68;97.24;91.77;93.83;98.83;116.14;134.41;152.5;151.2;140.5;130.09;114.45
14.05.2025;105.02;99.08;95.27;93.34;94.98;104.68;130.38;147.67;152.59;135.6;120.99;114.66;105.68;97.24;91.77;93.83;98.83;116.14;134.41;152.5;151.2;140.5;130.09;114.45
15.05.2025;105.02;99.08;95.27;93.34;94.98;104.68;130.38;147.67;152.59;135.6;120.99;114.66;105.68;97.24;91.77;93.83;98.83;116.14;134.41;152.5;151.2;140.5;130.09;114.45
16.05.2025;111.33;103.6;99.53;97.35;98.78;109.69;132.29;150.37;153.43;136.04;123.08;112.8;103.67;91.6;83.92;85.17;90.28;107.8;127.71;140.47;139.78;133.95;128.08;115.74
17.05.2025;95.33;85.48;81.31;77.67;78.25;78.28;80.86;86.11;86.94;81.06;70;59.83;56.58;44.37;37.13;40.03;47.88;70.67;98.79;120.54;125.91;124.41;121.05;108.53
18.05.2025;93.48;83.34;77.46;70.93;69.24;67.15;62.09;65.35;64.77;60.91;44.82;42.27;35.84;13.68;-6.44;-5.18;15.78;57.72;97.04;118.48;127.67;126.55;122.55;106.96
19.05.2025;101.54;94.35;91.18;89.11;89.87;100.35;129.99;149.53;158.98;139.83;126.3;121.14;113.56;108.45;105.11;105.37;108.67;123.79;139.4;155.6;155.98;144.6;133.55;117.33
20.05.2025;107.52;100.94;96.57;94.15;95.74;105.46;131.74;150.52;151.03;133.23;119.57;113.69;105.13;97.24;91.62;93.42;98.45;115.52;134.53;152.02;154.33;143.75;134.11;117.94
21.05.2025;107.52;100.94;96.57;94.15;95.74;105.46;131.74;150.52;151.03;133.23;119.57;113.69;105.13;97.24;91.62;93.42;98.45;115.52;134.53;152.02;154.33;143.75;134.11;117.94
22.05.2025;107.52;100.94;96.57;94.15;95.74;105.46;131.74;150.52;151.03;133.23;119.57;113.69;105.13;97.24;91.62;93.42;98.45;115.52;134.53;152.02;154.33;143.75;134.11;117.94
23.05.2025;111.97;102.77;98.07;95.67;96.7;107.21;131.72;150.1;149.64;132.65;119.18;109.26;100.48;88.26;80.97;82.86;87.96;106.58;125.79;137.88;138.82;132.76;127.8;114.62
24.05.2025;94.42;83.23;77.41;73.77;74.02;73.5;75.73;81.34;82.81;77.35;65.11;54.12;51.22;38.14;30.75;36.05;44.79;68.06;94.13;117.07;122.88;121.62;119.23;106.31
25.05.2025;93.59;83.98;78.34;71.05;68.54;65.54;61.49;65.44;65.43;62.63;46.76;44.59;38.39;20.27;3.42;6.14;26.89;62.87;98.06;118.4;125.23;124.15;122.99;107.23
26.05.2025;102.36;93.92;90.79;88.62;89.37;98.96;129.35;147.25;151.07;136.37;127.49;123.48;116.03;110.94;107.35;107.65;110.82;124.41;138.58;152.01;155.7;145.7;136.11;121.39
27.05.2025;110.35;103;98.87;96.54;97.9;106.77;131.71;151.02;151.85;135.61;122.6;116.49;109.15;101.19;96.97;98.36;103.1;117.45;134.45;150.35;153.66;144.46;135.25;118.64
28.05.2025;110.35;103;98.87;96.54;97.9;106.77;131.71;151.02;151.85;135.61;122.6;116.49;109.15;101.19;96.97;98.36;103.1;117.45;134.45;150.35;153.66;144.46;135.25;118.64
29.05.2025;82.43;75.03;69.37;67.36;65.98;64.46;62.77;65.75;83.88;83.45;83.32;82.92;81.34;70.7;66.34;65.52;70.52;81.91;93.26;105.54;87.36;89.58;92.11;78.11
30.05.2025;84.78;79.19;74.71;72.55;75.01;81.32;98.74;119.04;123.7;118.84;107.23;106.71;101.09;85.78;78.5;81.99;85.61;99.53;120.54;130.73;124.44;119.74;119.19;103.99
31.05.2025;91.68;80.4;73.41;69.47;68.94;68.52;71.48;76.73;77.96;71.27;58.27;45.78;41.21;28.41;18.68;25.42;34.59;56.03;86.21;109.61;117.49;118.14;116.53;104.39
01.06.2025;90.62;80.31;74.45;67;65.26;61.36;57.1;61.75;60.47;53.44;44.27;42.86;39.13;21.76;5.1;9.19;28.42;61.03;96.51;115.19;123.24;123.83;122.91;106.83
02.06.2025;101.55;93.56;90.46;88.62;89.8;97.73;126.08;142.83;157.84;143.19;134.13;129.52;122.02;114.89;111;111.13;115.51;129.68;143.88;158.62;150.72;141.07;132.24;118.95
03.06.2025;107.3;100.07;96.55;94.44;95.59;103.22;126.64;145.87;159.12;141.75;129;123.56;117.77;110.83;107.08;107.74;111.71;125.6;143.5;162.09;152.35;142.08;132.83;115.84
04.06.2025;107.3;100.07;96.55;94.44;95.59;103.22;126.64;145.87;159.12;141.75;129;123.56;117.77;110.83;107.08;107.74;111.71;125.6;143.5;162.09;152.35;142.08;132.83;115.84
05.06.2025;107.3;100.07;96.55;94.44;95.59;103.22;126.64;145.87;159.12;141.75;129;123.56;117.77;110.83;107.08;107.74;111.71;125.6;143.5;162.09;152.35;142.08;132.83;115.84
06.06.2025;109.19;97.51;92.26;90.34;90.84;100;125.88;142.82;149.98;136;122.19;113.87;107.2;96.67;92.5;94.79;98.49;118.12;133.73;141.21;132.18;127.85;123.76;110.99
07.06.2025;89.47;77.76;70.66;67.59;65.61;64.8;67.59;72.04;74;68.22;56.66;45.34;39.57;28.55;20.37;24.65;35.22;54.7;83.52;106.66;113.7;114.37;112.71;100.42
08.06.2025;88.85;78.27;72.48;65.12;62.6;57.5;54.8;58.26;56.76;52.83;45.84;44.4;40.22;25.55;11.47;15.64;32.47;61.67;94.11;112.62;121;122.67;122.93;108.1
09.06.2025;66.51;59.22;55.49;51.27;50.97;55.03;59.11;63.21;81.01;83.07;80.8;84.5;81.26;68.19;64.86;65.4;69.76;78.17;96.23;107.12;92.7;94.2;93.92;77.85
10.06.2025;106.65;99.69;96.19;93.85;94.83;102.3;124.14;141.43;153.08;138.77;127.09;121.57;115.95;109.33;106.02;107.18;111.25;125.34;141.19;157.3;147.56;138.5;130.5;115.11
11.06.2025;106.65;99.69;96.19;93.85;94.83;102.3;124.14;141.43;153.08;138.77;127.09;121.57;115.95;109.33;106.02;107.18;111.25;125.34;141.19;157.3;147.56;138.5;130.5;115.11
12.06.2025;106.65;99.69;96.19;93.85;94.83;102.3;124.14;141.43;153.08;138.77;127.09;121.57;115.95;109.33;106.02;107.18;111.25;125.34;141.19;157.3;147.56;138.5;130.5;115.11
13.06.2025;110.12;100;95.53;94.97;95.61;102.48;127.35;142.63;149.04;137.48;126.64;118.37;111.89;102.96;99.17;101.87;104.64;124.4;137.15;143.58;135.41;131.22;128.03;116
14.06.2025;98.78;87.9;81.66;78.89;75.97;75.36;78.11;82.88;85.34;80.1;69.64;63.34;58.4;47.73;39.01;44.22;55.79;70.57;93.24;112.56;118.15;117.86;115.8;105.14
15.06.2025;95.99;85.17;78.27;73.07;70.12;65.35;63.91;64.94;63.7;60.25;55.62;54.4;49.41;33.76;21.12;27.61;45.17;70.47;97.57;113.67;120.75;122.6;123.55;112.06
16.06.2025;103.79;95.46;92.98;91.21;90.99;98.74;124.35;138.39;148.74;137.84;130.62;126.98;119.35;109.46;105.5;106.76;110.99;122.56;134.33;152.15;143.45;136.21;131.08;119.32
17.06.2025;108.59;101.96;98.35;95.79;96.52;102.52;122.34;137.74;149.56;137.31;127.38;121.59;116.64;111.44;109.2;110.89;114.77;128.07;141.34;155.07;144.64;136.44;129.71;116.04
18.06.2025;108.59;101.96;98.35;95.79;96.52;102.52;122.34;137.74;149.56;137.31;127.38;121.59;116.64;111.44;109.2;110.89;114.77;128.07;141.34;155.07;144.64;136.44;129.71;116.04
19.06.2025;108.59;101.96;98.35;95.79;96.52;102.52;122.34;137.74;149.56;137.31;127.38;121.59;116.64;111.44;109.2;110.89;114.77;128.07;141.34;155.07;144.64;136.44;129.71;116.04
20.06.2025;110.03;100.74;96.31;95.19;95.07;101.24;124.25;135.36;146.3;136.52;126.39;118.37;112.98;105.95;101.15;102.76;103.36;122.34;135.4;141.98;133.08;128.88;126.13;114.68
21.06.2025;108.49;96.22;89.1;85.51;82.34;81.63;85.16;90.71;92.3;83.2;72.02;65.89;59.83;51.28;45.45;50.63;63.58;80.78;100.26;116.61;120.51;119.72;117.78;107.67
22.06.2025;96.92;84.97;76.32;71.08;67.57;62.1;61.16;62.76;62.62;59.48;55.08;52.84;45.46;31.24;24.7;32;47.21;69.07;98.08;111.82;118.92;120.87;123.18;112.32
23.06.2025;102.42;92.41;89.61;87.73;87.29;95.75;119.23;131.64;140.43;132.06;124.39;118.33;110.22;101;96.44;97.12;101.87;113.28;128.89;143.04;136.06;130.75;127.12;116.19
24.06.2025;107.87;101.12;97.79;95.4;96.04;100.83;118.25;131.85;144.13;134.77;126.22;120.63;114.7;109.52;106.46;108.2;112.17;125.66;137.06;149.43;139.47;132.41;126.96;114.31
25.06.2025;107.87;101.12;97.79;95.4;96.04;100.83;118.25;131.85;144.13;134.77;126.22;120.63;114.7;109.52;106.46;108.2;112.17;125.66;137.06;149.43;139.47;132.41;126.96;114.31
26.06.2025;107.87;101.12;97.79;95.4;96.04;100.83;118.25;131.85;144.13;134.77;126.22;120.63;114.7;109.52;106.46;108.2;112.17;125.66;137.06;149.43;139.47;132.41;126.96;114.31
27.06.2025;108.53;100.23;96.31;94.85;94.16;101.16;122.41;131.95;142.28;135.3;127.68;119.06;111.86;105.82;98.86;100.78;100.67;119.25;132.69;138.98;130.95;127.72;125.07;116.08
28.06.2025;112.3;101.68;93.44;90.1;86.42;86.02;90.81;95.95;95.86;84.34;73.83;67.96;60.75;53.18;46.78;50.01;61.87;78.87;97.4;110.11;113.16;112.95;112.03;102.82
29.06.2025;92.22;79.75;71.36;66.08;64.05;59.08;58.03;58.13;56.68;53.05;48.85;46.88;39.05;27.21;20.54;27.04;41.83;63.64;94.67;113.19;119.72;122.09;123.85;115.25
30.06.2025;102.91;93.13;90.09;88.18;87.82;96.58;116.2;126.42;135.44;129.14;121.56;115.44;107.6;98.78;94.98;95.87;100.96;111.76;126.28;141.02;132.88;127.34;124.45;114.46
01.07.2025;100.09;94.66;91.89;89.85;90.45;94.55;109.23;120.25;138.2;130.46;123.25;118.93;112.89;107.33;103.17;105.13;109.16;122.79;132.68;142.69;125.98;120.1;115.5;104.94
02.07.2025;100.09;94.66;91.89;89.85;90.45;94.55;109.23;120.25;138.2;130.46;123.25;118.93;112.89;107.33;103.17;105.13;109.16;122.79;132.68;142.69;125.98;120.1;115.5;104.94
03.07.2025;100.09;94.66;91.89;89.85;90.45;94.55;109.23;120.25;138.2;130.46;123.25;118.93;112.89;107.33;103.17;105.13;109.16;122.79;132.68;142.69;125.98;120.1;115.5;104.94
04.07.2025;100.44;94.21;91.17;89.98;89.42;95.21;113.05;121.02;139.33;134.25;127.15;118.79;110.91;103.94;97.32;99.73;99.06;118.22;130.51;135.36;119.74;117.43;115.1;107.2
05.07.2025;103.71;94.86;87.47;83.56;80.01;79.61;83.45;87.94;86.37;74.92;66.69;61.79;56.52;50.7;47.1;52.13;57.69;74.4;91.14;103.47;106.27;105.66;105.12;97.57
